town,zip,sold_price,units,price_per_unit,sqft,price_per_sqft,gross_annual_income,grm,noi_reported,cap_rate_pct,sold_date,days_on_market,year_built,annual_taxes,sale_to_list_pct,unit_mix
Chicopee,1020,333000.0,2.0,166500.0,1524,218.5,,,,,2025-07-01,2,1880,4195.0,95.14,"1x 1BR, 1x 2BR"
Fitchburg,1420,680000.0,4.0,170000.0,3436,197.9,57300.0,11.87,51046.0,7.51,2025-07-01,23,1910,8329.0,97.28,"1x 1BR, 3x 2BR"
Northampton,1060,600000.0,2.0,300000.0,2290,262.01,57540.0,10.43,49690.0,8.28,2025-07-01,70,1918,6006.0,96.0,"1x 3BR, 1x 4BR"
Brockton,2301,690000.0,2.0,345000.0,1536,449.22,37200.0,18.55,37200.0,5.39,2025-07-01,35,1925,6745.0,97.87,"1x 2BR, 1x 3BR"
Cambridge,2139,2550000.0,4.0,637500.0,3831,665.62,28800.0,88.54,28800.0,1.13,2025-07-01,9,1900,11568.0,94.44,4x 3BR
Malden,2148,795000.0,2.0,397500.0,1566,507.66,,,,,2025-07-01,23,1900,7423.0,101.92,"1x 1BR, 1x 2BR"
Leominster,1453,775000.0,4.0,193750.0,2873,269.75,22500.0,34.44,22500.0,2.9,2025-07-01,8,1900,6849.0,98.1,"1x 1BR, 3x 2BR"
Leominster,1453,770000.0,3.0,256666.67,2616,294.34,72600.0,10.61,72600.0,9.43,2025-07-01,6,1920,6149.0,105.49,3x 2BR
Plymouth,2360,657500.0,2.0,328750.0,2726,241.2,70800.0,9.29,70800.0,10.77,2025-07-01,30,1900,6897.0,93.94,2x 3BR
Somerville,2143,1900000.0,4.0,475000.0,3974,478.11,99600.0,19.08,99600.0,5.24,2025-07-01,34,1900,16695.0,90.48,"2x 1BR, 2x 3BR"
Springfield,1109,325000.0,2.0,162500.0,2863,113.52,,,,,2025-07-01,101,1897,4055.0,104.84,"1x 2BR, 1x 3BR"
Newton,2458,1600000.0,3.0,533333.33,4298,372.27,,,,,2025-07-01,12,1895,13085.0,95.24,"1x 1BR, 1x 2BR, 1x 4BR"
Everett,2149,1310000.0,3.0,436666.67,3423,382.71,99600.0,13.15,99600.0,7.6,2025-07-01,16,1900,12018.0,109.17,"1x 1BR, 1x 2BR, 1x 5BR"
Lawrence,1841,1162520.0,4.0,290630.0,11000,105.68,96000.0,12.11,96000.0,8.26,2025-07-01,29,1900,8441.0,92.26,4x 3BR
New Bedford,2740,650000.0,4.0,162500.0,3520,184.66,39000.0,16.67,39000.0,6.0,2025-07-01,22,1857,6225.02,100.0,"1x 0BR, 3x 2BR"
Fall River,2721,703500.0,6.0,117250.0,4325,162.66,89400.0,7.87,70065.0,9.96,2025-07-01,35,1900,5634.0,88.05,"3x 1BR, 2x 2BR"
New Bedford,2740,660000.0,3.0,220000.0,4069,162.2,,,,,2025-07-01,21,1884,5312.0,101.69,3x 3BR
Amesbury,1913,745000.0,2.0,372500.0,2065,360.77,,,,,2025-07-01,17,1890,7907.0,108.76,"1x 1BR, 1x 2BR"
Newton,2459,1750000.0,2.0,875000.0,2864,611.03,,,,,2025-07-01,6,1900,11305.0,109.38,2x 2BR
Ware,1082,280000.0,2.0,140000.0,2080,134.62,25800.0,10.85,25800.0,9.21,2025-07-01,37,1850,2925.0,100.0,2x 4BR
Arlington,2474,1475000.0,2.0,737500.0,3654,403.67,28800.0,51.22,28800.0,1.95,2025-07-01,8,1924,12884.0,107.27,"1x 2BR, 1x 3BR"
Fall River,2720,1110000.0,6.0,185000.0,4499,246.72,6000.0,185.0,6000.0,0.54,2025-07-01,22,1900,11039.0,101.0,3x 2BR
Shirley,1464,1050000.0,8.0,131250.0,4964,211.52,114600.0,9.16,90118.0,8.58,2025-07-01,35,1900,7667.0,87.5,5x 1BR
Millbury,1527,700000.0,2.0,350000.0,2228,314.18,,,,,2025-07-01,7,1920,7611.0,100.0,"1x 3BR, 1x 4BR"
Boston,2127,2550000.0,3.0,850000.0,3841,663.89,219000.0,11.64,219000.0,8.59,2025-07-01,145,1905,16801.0,91.4,"1x 3BR, 2x 5BR"
Mansfield,2048,745000.0,2.0,372500.0,2623,284.03,,,,,2025-07-01,27,1922,9100.0,98.16,"1x 2BR, 1x 3BR"
Acushnet,2743,275000.0,2.0,137500.0,2884,95.35,,,,,2025-07-01,12,1833,4867.0,73.33,2x 1BR
Springfield,1108,400000.0,2.0,200000.0,3277,122.06,29400.0,13.61,29400.0,7.35,2025-07-01,4,1911,4759.0,103.9,2x 4BR
New Bedford,2746,525000.0,2.0,262500.0,1911,274.73,,,,,2025-07-01,39,1904,3298.0,100.0,"1x 1BR, 1x 3BR"
Fall River,2723,620000.0,2.0,310000.0,2030,305.42,42000.0,14.76,42000.0,6.77,2025-07-01,14,1925,6194.0,107.08,2x 3BR
Boston,2131,900000.0,2.0,450000.0,2168,415.13,,,,,2025-07-01,8,1900,9016.0,105.88,2x 2BR
Quincy,2169,1100000.0,3.0,366666.67,3392,324.29,33600.0,32.74,33600.0,3.05,2025-07-01,21,1900,11179.0,110.11,"1x 2BR, 2x 3BR"
Grafton,1560,500000.0,3.0,166666.67,2254,221.83,27000.0,18.52,21485.0,4.3,2025-07-01,1,1922,6942.0,105.26,"2x 1BR, 1x 2BR"
Fall River,2721,1407000.0,12.0,117250.0,4325,325.32,171000.0,8.23,135095.0,9.6,2025-07-01,35,1900,10493.0,93.8,"3x 1BR, 2x 2BR"
Brockton,2301,960000.0,6.0,160000.0,3816,251.57,121800.0,7.88,89761.0,9.35,2025-07-02,74,1900,8986.0,97.46,5x 1BR
Belmont,2478,1120000.0,2.0,560000.0,2300,486.96,,,,,2025-07-02,9,1919,12746.0,112.56,2x 2BR
Quincy,2170,1165000.0,2.0,582500.0,2300,506.52,,,,,2025-07-02,7,1973,11816.0,108.37,2x 2BR
Westfield,1085,365000.0,2.0,182500.0,1536,237.63,34200.0,10.67,31750.0,8.7,2025-07-02,6,1972,3903.0,105.19,2x 2BR
Middleboro,2346,500000.0,4.0,125000.0,4668,107.11,,,,,2025-07-02,117,1826,8986.0,76.92,"3x 2BR, 1x 5BR"
Beverly,1915,810000.0,3.0,270000.0,3513,230.57,,,,,2025-07-02,6,1890,8380.0,95.41,3x 2BR
Melrose,2176,1112527.0,2.0,556263.5,2264,491.4,34200.0,32.53,34200.0,3.07,2025-07-02,20,1890,8863.0,111.26,2x 2BR
Somerville,2144,1105000.0,2.0,552500.0,2561,431.47,56400.0,19.59,56400.0,5.1,2025-07-02,68,1900,11152.52,92.16,"1x 1BR, 1x 3BR"
Peabody,1960,955000.0,2.0,477500.0,3296,289.75,33600.0,28.42,33600.0,3.52,2025-07-02,8,1920,6926.0,109.14,"1x 2BR, 1x 3BR"
Fall River,2724,923000.0,4.0,230750.0,4750,194.32,110400.0,8.36,110400.0,11.96,2025-07-02,11,1930,6925.0,106.09,"3x 3BR, 1x 4BR"
Somerville,2144,1695000.0,2.0,847500.0,3080,550.32,84000.0,20.18,84000.0,4.96,2025-07-02,33,1920,14708.9,106.27,"1x 2BR, 1x 3BR"
Attleboro,2703,600000.0,2.0,300000.0,2417,248.24,,,,,2025-07-02,77,1910,5998.0,100.17,2x 3BR
Arlington,2474,1280000.0,2.0,640000.0,2564,499.22,26400.0,48.48,26400.0,2.06,2025-07-02,21,1923,11697.0,98.47,2x 2BR
Everett,2149,855000.0,3.0,285000.0,2204,387.93,33600.0,25.45,33600.0,3.93,2025-07-02,12,1950,6442.0,114.02,"2x 1BR, 1x 3BR"
Fitchburg,1420,150000.0,3.0,50000.0,2922,51.33,,,,,2025-07-02,20,1900,5270.0,53.59,3x 2BR
Worcester,1610,620000.0,2.0,310000.0,2400,258.33,,,,,2025-07-02,21,2005,6373.0,108.79,"1x 1BR, 1x 3BR"
Boston,2130,1525000.0,2.0,762500.0,2216,688.18,,,,,2025-07-02,8,1820,7442.62,117.4,"1x 1BR, 1x 3BR"
Weymouth,2189,875000.0,2.0,437500.0,2282,383.44,22200.0,39.41,22200.0,2.54,2025-07-02,20,1908,6701.0,106.06,2x 3BR
Fall River,2723,703500.0,2.0,351750.0,3271,215.07,,,,,2025-07-02,20,1973,6326.0,100.64,"1x 3BR, 1x 4BR"
Fall River,2723,560000.0,2.0,280000.0,3309,169.24,,,,,2025-07-02,42,1925,5298.0,103.72,2x 3BR
Merrimac,1860,870000.0,4.0,217500.0,4290,202.8,36000.0,24.17,36000.0,4.14,2025-07-02,13,1881,9129.0,110.14,"1x 1BR, 2x 2BR, 1x 3BR"
Cambridge,2138,2000000.0,2.0,1000000.0,2958,676.13,107400.0,18.62,107400.0,5.37,2025-07-02,37,1903,11718.0,91.12,2x 4BR
Lynn,1902,765000.0,2.0,382500.0,2166,353.19,49200.0,15.55,49200.0,6.43,2025-07-02,6,1900,6371.4,102.0,2x 2BR
Boston,2135,1459000.0,2.0,729500.0,4076,357.95,63600.0,22.94,63600.0,4.36,2025-07-02,15,1901,14510.0,104.29,"1x 2BR, 1x 7BR"
Springfield,1108,400000.0,2.0,200000.0,3221,124.19,21000.0,19.05,21000.0,5.25,2025-07-03,44,1911,5226.0,100.03,"1x 3BR, 1x 5BR"
Everett,2149,1090000.0,2.0,545000.0,2090,521.53,75600.0,14.42,75600.0,6.94,2025-07-03,70,1900,6862.0,99.82,"1x 2BR, 1x 3BR"
Malden,2148,1079000.0,2.0,539500.0,2559,421.65,67200.0,16.06,67200.0,6.23,2025-07-03,22,1910,9158.0,100.0,"1x 2BR, 1x 3BR"
New Bedford,2740,550000.0,2.0,275000.0,2108,260.91,,,,,2025-07-03,31,1912,4445.96,100.02,2x 2BR
Lynn,1902,820000.0,2.0,410000.0,2634,311.31,40800.0,20.1,40800.0,4.98,2025-07-03,12,1920,6803.0,98.81,2x 2BR
Winchendon,1475,455900.0,2.0,227950.0,2392,190.59,21600.0,21.11,21600.0,4.74,2025-07-03,15,1927,3202.0,100.0,2x 2BR
Springfield,1109,490000.0,2.0,245000.0,2400,204.17,,,,,2025-07-03,0,2025,0.0,100.0,2x 3BR
Newton,2468,1650000.0,2.0,825000.0,2422,681.26,67200.0,24.55,67200.0,4.07,2025-07-03,18,1956,10034.0,103.13,2x 3BR
Clinton,1510,420000.0,2.0,210000.0,1976,212.55,,,,,2025-07-03,19,1910,4994.0,107.44,2x 2BR
Salisbury,1952,722000.0,2.0,361000.0,2960,243.92,,,,,2025-07-03,21,1930,6920.0,103.16,"1x 2BR, 1x 3BR"
Watertown,2472,1630000.0,3.0,543333.33,5385,302.69,98000.0,16.63,78000.0,4.79,2025-07-03,7,1910,11800.0,108.67,"1x 2BR, 1x 3BR, 1x 4BR"
Revere,2151,890000.0,2.0,445000.0,2397,371.3,,,,,2025-07-03,81,1920,6476.0,98.89,"1x 2BR, 1x 4BR"
Boston,2136,870000.0,2.0,435000.0,2500,348.0,31200.0,27.88,31200.0,3.59,2025-07-03,46,1960,6554.0,101.28,2x 3BR
Arlington,2476,1306000.0,2.0,653000.0,2361,553.16,17400.0,75.06,17400.0,1.33,2025-07-03,5,1916,10948.0,108.92,2x 2BR
Worcester,1603,640000.0,3.0,213333.33,3199,200.06,,,,,2025-07-03,15,1890,6214.0,98.46,3x 2BR
Belmont,2478,1749000.0,2.0,874500.0,3825,457.25,111600.0,15.67,111600.0,6.38,2025-07-03,18,1949,14648.0,100.0,2x 4BR
Taunton,2780,620000.0,2.0,310000.0,2592,239.2,,,,,2025-07-03,6,1900,5985.0,106.9,2x 3BR
Worcester,1606,480000.0,2.0,240000.0,1727,277.94,39900.0,12.03,39900.0,8.31,2025-07-07,26,1893,5058.0,91.43,"1x 1BR, 1x 2BR"
Lowell,1854,830000.0,2.0,415000.0,2990,277.59,91200.0,9.1,91200.0,10.99,2025-07-07,39,1900,7336.0,97.66,"1x 2BR, 2x 4BR"
Springfield,1109,393000.0,2.0,196500.0,3081,127.56,38400.0,10.23,38400.0,9.77,2025-07-07,7,1924,4936.0,104.8,"1x 3BR, 1x 5BR"
Southbridge,1550,520000.0,3.0,173333.33,3744,138.89,31200.0,16.67,31200.0,6.0,2025-07-07,18,1890,6074.0,98.13,"1x 1BR, 2x 3BR"
Fitchburg,1420,530000.0,3.0,176666.67,3150,168.25,21600.0,24.54,21600.0,4.08,2025-07-07,42,1900,5884.0,106.02,3x 2BR
Attleboro,2703,610000.0,2.0,305000.0,1968,309.96,23400.0,26.07,23400.0,3.84,2025-07-07,21,1900,4792.0,107.21,2x 2BR
Belmont,2478,1300000.0,2.0,650000.0,2668,487.26,24000.0,54.17,24000.0,1.85,2025-07-07,20,1898,15650.0,100.08,"1x 2BR, 1x 4BR"
Newton,2460,1380000.0,2.0,690000.0,2948,468.11,103200.0,13.37,103200.0,7.48,2025-07-07,20,1920,11975.0,98.92,"1x 1BR, 2x 2BR"
Somerville,2143,1300000.0,2.0,650000.0,2007,647.73,26400.0,49.24,26400.0,2.03,2025-07-07,5,1890,11667.0,104.01,"1x 1BR, 1x 2BR"
Brookline,2446,3200000.0,2.0,1600000.0,4624,692.04,,,,,2025-07-07,4,1920,25376.0,100.03,"1x 3BR, 1x 4BR"
Other,2895,424900.0,2.0,212450.0,1500,283.27,34800.0,12.21,34000.0,8.0,2025-07-07,76,1920,3730.0,97.7,"1x 1BR, 1x 3BR"
Revere,2151,1010000.0,2.0,505000.0,2844,355.13,,,,,2025-07-07,38,1986,7081.0,99.02,2x 3BR
Framingham,1702,750000.0,3.0,250000.0,2070,362.32,24000.0,31.25,24000.0,3.2,2025-07-07,32,1922,7952.0,103.59,"2x 1BR, 1x 2BR"
Brockton,2301,609000.0,3.0,203000.0,3200,190.31,,,,,2025-07-07,97,1925,6613.0,89.57,3x 3BR
Quincy,2169,755000.0,2.0,377500.0,1600,471.88,,,,,2025-07-08,31,1880,5744.0,94.39,"1x 2BR, 1x 3BR"
Boston,2128,750000.0,3.0,250000.0,1808,414.82,,,,,2025-07-08,27,1875,6075.0,93.87,"1x 1BR, 1x 2BR, 1x 3BR"
Boston,2131,1074000.0,2.0,537000.0,2600,413.08,,,,,2025-07-08,14,1910,8018.0,102.38,"1x 2BR, 1x 3BR"
Everett,2149,1305000.0,3.0,435000.0,3858,338.26,105600.0,12.36,79369.0,6.08,2025-07-08,9,1920,9.0,104.4,"1x 2BR, 2x 3BR"
Watertown,2472,1250000.0,2.0,625000.0,3129,399.49,,,,,2025-07-08,17,1920,12599.0,100.0,"1x 2BR, 1x 5BR"
Revere,2151,1200000.0,2.0,600000.0,4492,267.14,78000.0,15.38,78000.0,6.5,2025-07-08,13,2024,9999999.0,100.08,"1x 2BR, 1x 3BR"
Brookline,2445,5400000.0,7.0,771428.57,13328,405.16,241200.0,22.39,156361.0,2.9,2025-07-08,42,1900,48893.0,94.74,"3x 2BR, 2x 3BR"
Springfield,1109,325000.0,2.0,162500.0,1795,181.06,18000.0,18.06,18000.0,5.54,2025-07-08,17,1901,2421.0,97.01,"1x 3BR, 1x 4BR"
Lawrence,1843,744000.0,2.0,372000.0,1872,397.44,,,,,2025-07-08,20,1920,5171.0,106.3,2x 2BR
Malden,2148,728000.0,2.0,364000.0,1709,425.98,14400.0,50.56,14400.0,1.98,2025-07-08,14,1880,7826.0,100.0,"1x 1BR, 1x 3BR"
Holyoke,1040,460000.0,2.0,230000.0,3170,145.11,19680.0,23.37,19680.0,4.28,2025-07-08,44,1915,8529.0,102.22,"1x 4BR, 1x 7BR"
Leominster,1453,750000.0,4.0,187500.0,4154,180.55,,,,,2025-07-08,21,1920,5993.0,103.46,"1x 0BR, 3x 3BR"
Waltham,2453,1655000.0,4.0,413750.0,5000,331.0,,,,,2025-07-08,19,1870,16081.0,91.94,2x 2BR
Worcester,1610,790000.0,3.0,263333.33,4680,168.8,23400.0,33.76,23400.0,2.96,2025-07-08,19,1923,7371.0,109.74,3x 3BR
Boston,2113,1850000.0,2.0,925000.0,2560,722.66,,,,,2025-07-08,37,1890,0.0,97.37,2x 2BR
Salem,1970,855000.0,2.0,427500.0,2005,426.43,61200.0,13.97,61200.0,7.16,2025-07-08,35,1880,8652.0,100.59,"1x 2BR, 1x 3BR"
Pittsfield,1201,100000.0,2.0,50000.0,2045,48.9,,,,,2025-07-08,17,1920,2231.0,69.01,2x 2BR
Boston,2116,5000000.0,7.0,714285.71,6412,779.79,96600.0,51.76,96600.0,1.93,2025-07-08,23,1910,29962.0,100.1,"1x 0BR, 4x 1BR"
Boston,2115,9850000.0,23.0,428260.87,13246,743.62,712162.0,13.83,548923.0,5.57,2025-07-08,34,1899,51616.0,98.5,2x 0BR
Boston,2131,1070000.0,3.0,356666.67,3492,306.41,,,,,2025-07-08,6,1905,12846.0,97.27,3x 3BR
Northborough,1532,697670.0,2.0,348835.0,3154,221.2,,,26400.0,3.78,2025-07-08,100,1900,5743.0,99.81,"1x 2BR, 1x 5BR"
Boston,2135,1700000.0,2.0,850000.0,3672,462.96,34200.0,49.71,34200.0,2.01,2025-07-08,12,1930,15960.0,100.0,"1x 3BR, 1x 4BR"
Quincy,2170,1272000.0,2.0,636000.0,3221,394.91,68400.0,18.6,68400.0,5.38,2025-07-09,19,1900,11244.0,98.6,"1x 2BR, 1x 4BR"
Worcester,1610,770000.0,5.0,154000.0,4661,165.2,13200.0,58.33,13200.0,1.71,2025-07-09,166,1890,10744.0,95.36,5x 2BR
Somerville,2143,1280000.0,2.0,640000.0,2279,561.65,85080.0,15.04,85080.0,6.65,2025-07-09,7,1900,12087.0,100.39,"1x 2BR, 1x 4BR"
Worcester,1606,710000.0,2.0,355000.0,3777,187.98,,,,,2025-07-09,17,1910,9495.0,101.44,"1x 3BR, 1x 4BR"
Webster,1570,410000.0,2.0,205000.0,2970,138.05,34800.0,11.78,27000.0,6.59,2025-07-09,64,1860,4020.0,97.64,2x 4BR
Boston,2127,3000000.0,3.0,1000000.0,4313,695.57,241800.0,12.41,186155.0,6.21,2025-07-09,24,1885,26808.0,96.77,3x 4BR
New Bedford,2746,500000.0,3.0,166666.67,2222,225.02,,,,,2025-07-09,20,1892,4143.0,100.0,3x 2BR
Maynard,1754,526500.0,2.0,263250.0,2136,246.49,45540.0,11.56,45540.0,8.65,2025-07-09,29,1880,7569.0,94.19,"1x 1BR, 1x 3BR"
Maynard,1754,483500.0,2.0,241750.0,1260,383.73,48756.0,9.92,38453.0,7.95,2025-07-09,29,1915,6683.0,96.89,2x 2BR
Somerville,2145,1400000.0,2.0,700000.0,2801,499.82,22800.0,61.4,22800.0,1.63,2025-07-09,6,1900,11694.0,108.11,2x 2BR
Somerville,2143,1660000.0,3.0,553333.33,3573,464.6,96000.0,17.29,96000.0,5.78,2025-07-09,64,1920,17524.0,94.86,3x 3BR
Boston,2124,1100000.0,3.0,366666.67,4161,264.36,,,,,2025-07-09,14,1905,7407.54,95.65,3x 3BR
Blackstone,1504,585000.0,4.0,146250.0,4300,136.05,54600.0,10.71,54600.0,9.33,2025-07-09,8,1900,6531.0,97.5,4x 2BR
Greenfield,1301,405000.0,2.0,202500.0,2371,170.81,16200.0,25.0,16200.0,4.0,2025-07-09,5,1900,4978.0,108.0,2x 2BR
Watertown,2472,1250000.0,3.0,416666.67,3921,318.8,,,,,2025-07-09,92,1920,11959.0,86.21,3x 2BR
Boston,2128,590000.0,2.0,295000.0,1598,369.21,,,,,2025-07-09,40,1900,6539.0,98.33,2x 1BR
New Bedford,2746,650000.0,3.0,216666.67,3312,196.26,26400.0,24.62,26400.0,4.06,2025-07-09,7,1910,6187.0,103.19,3x 3BR
Everett,2149,900000.0,2.0,450000.0,2396,375.63,,,,,2025-07-10,6,1910,8931.0,105.89,"1x 2BR, 1x 3BR"
Boston,2135,1300000.0,3.0,433333.33,3132,415.07,,,,,2025-07-10,17,1925,12209.0,101.96,"1x 1BR, 2x 3BR"
Cambridge,2139,2700000.0,2.0,1350000.0,1958,1378.96,,,,,2025-07-10,12,1854,8530.0,135.0,2x 3BR
Somerville,2144,1520000.0,3.0,506666.67,3621,419.77,55800.0,27.24,31173.0,2.05,2025-07-10,6,1910,15627.0,105.19,3x 2BR
Winthrop,2152,935000.0,2.0,467500.0,2124,440.21,30000.0,31.17,30000.0,3.21,2025-07-10,28,1920,7329.0,104.0,2x 2BR
New Bedford,2740,545000.0,2.0,272500.0,2244,242.87,,,,,2025-07-10,220,1876,4087.0,110.1,2x 3BR
Brookline,2467,1680000.0,3.0,560000.0,3230,520.12,97080.0,17.31,89397.0,5.32,2025-07-10,18,1919,15524.0,112.37,"2x 2BR, 1x 3BR"
Cambridge,2139,2334000.0,3.0,778000.0,3669,636.14,132000.0,17.68,101356.0,4.34,2025-07-10,91,1916,15060.0,97.25,3x 4BR
Boston,2127,1400000.0,2.0,700000.0,1680,833.33,120000.0,11.67,120000.0,8.57,2025-07-10,84,1890,9138.0,90.32,"1x 1BR, 1x 5BR"
Lowell,1851,740000.0,2.0,370000.0,2592,285.49,,,,,2025-07-10,19,1910,6219.0,112.14,2x 2BR
Springfield,1109,423000.0,2.0,211500.0,2801,151.02,26400.0,16.02,26400.0,6.24,2025-07-10,45,1910,3936.0,100.74,"1x 2BR, 1x 5BR"
Springfield,1109,520000.0,2.0,260000.0,3558,146.15,,,,,2025-07-10,16,1911,4033.0,106.34,2x 5BR
Boston,2132,1100000.0,2.0,550000.0,2728,403.23,,,,,2025-07-10,13,1930,5600.08,91.67,"1x 0BR, 1x 3BR"
Quincy,2169,950000.0,2.0,475000.0,2006,473.58,55200.0,17.21,55200.0,5.81,2025-07-10,17,1925,7414.0,111.9,2x 2BR
Waltham,2453,880000.0,2.0,440000.0,3124,281.69,45000.0,19.56,45000.0,5.11,2025-07-10,28,1920,8822.0,95.15,"1x 2BR, 1x 3BR"
Seekonk,2771,1175000.0,6.0,195833.33,4478,262.39,108000.0,10.88,108000.0,9.19,2025-07-10,42,1910,8545.0,94.0,5x 1BR
Framingham,1702,1230000.0,2.0,615000.0,3678,334.42,135000.0,9.11,135000.0,10.98,2025-07-10,9,1926,9089.0,102.93,"1x 3BR, 1x 5BR"
Arlington,2476,1625000.0,2.0,812500.0,3324,488.87,,,,,2025-07-10,13,1909,12494.0,114.04,2x 3BR
Worcester,1602,680000.0,2.0,340000.0,2871,236.85,49200.0,13.82,49200.0,7.24,2025-07-10,21,1918,7534.0,106.42,"1x 3BR, 1x 4BR"
Springfield,1151,437537.0,3.0,145845.67,2400,182.31,65100.0,6.72,65100.0,14.88,2025-07-10,7,1920,4148.0,112.22,"1x 1BR, 1x 3BR, 1x 4BR"
Watertown,2472,2000000.0,3.0,666666.67,3140,636.94,,,,,2025-07-10,28,1900,11360.0,100.0,3x 2BR
Norton,2766,625000.0,4.0,156250.0,5604,111.53,112800.0,5.54,112800.0,18.05,2025-07-10,29,1927,10028.0,83.34,4x 2BR
North Andover,1845,625000.0,2.0,312500.0,2480,252.02,,,,,2025-07-10,28,1876,6857.0,96.15,2x 3BR
Quincy,2169,1310000.0,2.0,655000.0,3306,396.25,73200.0,17.9,73200.0,5.59,2025-07-10,78,1880,10762.0,98.5,2x 3BR
Springfield,1104,735000.0,6.0,122500.0,6500,113.08,51300.0,14.33,51300.0,6.98,2025-07-11,42,1909,19000.0,105.02,5x 2BR
Newton,2466,1410000.0,2.0,705000.0,2496,564.9,4750.0,296.84,4750.0,0.34,2025-07-11,22,1925,9280.0,94.0,2x 2BR
Lowell,1854,790000.0,2.0,395000.0,3333,237.02,,,,,2025-07-11,21,1900,7899.39,106.9,2x 3BR
Boston,2124,1260000.0,2.0,630000.0,2331,540.54,9999.0,126.01,9999.0,0.79,2025-07-11,5,1920,8077.0,100.0,"1x 2BR, 1x 4BR"
Medford,2155,1165000.0,2.0,582500.0,2526,461.2,63600.0,18.32,63600.0,5.46,2025-07-11,14,1920,8396.0,105.92,2x 3BR
Taunton,2780,560000.0,2.0,280000.0,2698,207.56,48096.0,11.64,48096.0,8.59,2025-07-11,33,1875,5479.0,101.84,2x 3BR
Waltham,2453,1250000.0,2.0,625000.0,4083,306.15,82800.0,15.1,82800.0,6.62,2025-07-11,3,1900,11603.0,100.0,2x 5BR
Springfield,1104,395000.0,2.0,197500.0,2130,185.45,10800.0,36.57,10800.0,2.73,2025-07-11,44,1925,4933.0,98.75,2x 3BR
Brockton,2302,850000.0,3.0,283333.33,3926,216.51,55500.0,15.32,55500.0,6.53,2025-07-11,10,1890,8515.0,103.04,"1x 2BR, 2x 3BR"
Fitchburg,1420,490000.0,2.0,245000.0,2818,173.88,,,,,2025-07-11,91,1900,4642.0,95.15,"1x 1BR, 1x 3BR"
North Brookfield,1535,345000.0,3.0,115000.0,2280,151.32,22200.0,15.54,22200.0,6.43,2025-07-11,35,1885,2731.0,98.58,"1x 2BR, 2x 3BR"
Greenfield,1301,341000.0,2.0,170500.0,1664,204.93,,,,,2025-07-11,53,1863,2128.0,97.43,2x 2BR
Marblehead,1945,1200000.0,2.0,600000.0,2439,492.0,,,,,2025-07-11,7,1930,7602.0,114.29,2x 2BR
Lynn,1905,990000.0,3.0,330000.0,2880,343.75,,,,,2025-07-11,25,1910,7587.0,104.21,3x 2BR
Boston,2124,826000.0,2.0,413000.0,2575,320.78,,,,,2025-07-11,10,1910,8179.0,110.13,"1x 1BR, 1x 4BR"
Holyoke,1040,205000.0,2.0,102500.0,2654,77.24,,,,,2025-07-11,32,1890,4508.0,107.95,2x 2BR
West Brookfield,1585,565000.0,4.0,141250.0,7382,76.54,72000.0,7.85,72000.0,12.74,2025-07-11,14,1842,3588.0,95.78,"2x 2BR, 2x 4BR"
Haverhill,1832,610000.0,3.0,203333.33,2427,251.34,,,,,2025-07-11,62,1890,4311.0,93.86,"1x 1BR, 2x 2BR"
Taunton,2780,713000.0,2.0,356500.0,2259,315.63,,,,,2025-07-11,21,1875,4845.0,101.87,2x 3BR
Peabody,1960,860000.0,2.0,430000.0,1980,434.34,,,,,2025-07-11,85,1881,5717.0,97.16,2x 3BR
Chicopee,1020,342500.0,2.0,171250.0,1424,240.52,14100.0,24.29,14100.0,4.12,2025-07-11,5,1942,4918.0,107.06,"1x 1BR, 1x 4BR"
Everett,2149,1850000.0,7.0,264285.71,8710,212.4,128400.0,14.41,74038.0,4.0,2025-07-11,18,1915,14577.0,115.63,"3x 2BR, 2x 3BR"
Dartmouth,2748,475000.0,2.0,237500.0,1872,253.74,,,,,2025-07-11,59,1926,3353.65,95.19,"1x 1BR, 1x 3BR"
Lynnfield,1940,1350000.0,2.0,675000.0,2568,525.7,36000.0,37.5,36000.0,2.67,2025-07-11,15,1890,11110.0,112.97,2x 2BR
Gloucester,1930,1150000.0,3.0,383333.33,3038,378.54,85200.0,13.5,70677.0,6.15,2025-07-11,1,1939,8241.59,100.0,"1x 1BR, 1x 2BR, 1x 3BR"
Quincy,2169,744000.0,2.0,372000.0,1584,469.7,,,,,2025-07-11,21,1918,6089.0,99.33,2x 2BR
Swampscott,1907,1025000.0,3.0,341666.67,2575,398.06,93000.0,11.02,93000.0,9.07,2025-07-11,10,1920,8204.0,93.18,"1x 1BR, 2x 3BR"
Rockland,2370,565000.0,2.0,282500.0,2876,196.45,78000.0,7.24,78000.0,13.81,2025-07-11,35,1854,9806.13,101.8,2x 2BR
Boston,2130,1380000.0,3.0,460000.0,3461,398.73,45000.0,30.67,45000.0,3.26,2025-07-11,55,1910,14404.0,98.92,"1x 1BR, 2x 2BR"
Palmer,1069,296500.0,2.0,148250.0,2342,126.6,11400.0,26.01,11400.0,3.84,2025-07-11,23,1850,4608.0,107.82,"1x 2BR, 1x 3BR"
Stoneham,2180,1250000.0,2.0,625000.0,4223,296.0,,,,,2025-07-11,19,1968,9993.0,104.25,2x 3BR
Leominster,1453,780000.0,3.0,260000.0,3968,196.57,45000.0,17.33,45000.0,5.77,2025-07-11,21,1915,7883.0,111.59,3x 2BR
